id;text;rating;polarity;n_words;score
340;Initial dosing of gabapentin of 300mg on day one, 600mg on day two and 900mg on day three with increase to dose of 2400mg at which headaches have almost completely subsided.;9;;31;2
2690;I take one pill per day and have been for the past five years. I am now following a new eating and exercise plan and have lost weight, so I may not have to continue with this medicine in the future.;10;;41;2
1719;I applied nightly to dry clean skin. I did not apply any moisturizer afterwards in order to avoid diluting the product. I used a mild cleanser for dry skin and exfoliated with a microfiber cloth once a week. I did not have any peeling. Some irritation in places.;9;;48;2
2788;pt started on 150mg daily for 1 week then increased to 300mg once daily. Pt continues on the regimen today (has been for years 5+);8;;25;2
1055;"1 pill every morning at least one hour before eating. Topical medications were a hassle to use consistently, were seldom ""cosmetically elegant"", and did very little to keep symptoms from escalating. Dermatologist prescribed Oracea when it became obvious the the topicals were never going to control the pustules. Oracea cleared it up in a couple of weeks and gave consistent results throughout treatment - Rosacea was practically forgotten about - with no side effects. Several months after discontinuing use, pustles have returned but are nothing like before treatment and are manageable with OTC topicals. Expensive but Oracea does offer discounts worth looking into.";10;;103;2
3602;I applied a small amount of Retin-A every evening before bed and washed if off in the morning. If you are able to get through the initial stage which includes the side effects (peeling, dry skin, redness, irritation, and sun sensitivity) your skin will emerge better looking and healthier in the end.;9;;52;2
107;The knee pain became progressively more severe over the course of 2-3 months. My family doctor sent me to physical therapist who stress tested the knee, and the physical therapist determined that I should see the specialist. A consultation with an orthopedic doctor was scheduled with an MRI performed. The MRI showed some swelling in the knee joint ligaments under the front of the knee cap. No tears or spurs were visible, thus the diagnosis was possible early stage of arthritis and/or minor injury. I felt the arthritis was not completely impossible but more likely that some possible injury was probable owing to my daily work activity but no exact injury could be documented. After the week of celebrex usage, without any noticable relief, I chose to discontinue the medication route in favor of some time off (2 weeks) with ice-pack heat-pad therapy to reduce swelling and pain. Next I self applied sparingly over time some physical therapy at the local gym, to strengthen any possible sprain-injury situation that may have occurred. To date my knees have been relatively trouble free when i adhere to age appropriate work and leisure pursuits (reducing strenuous projects as i get older). My construction business is slowest in late fall and winter, during which i continue my physical activity at a local gym. Thus avoiding future injuries.;3;;223;2
3079;Take 1 tablet by mouth 2x day or after 6 weeks, reduce dosage to 1xday. Patient required the 2xdaily dosage for the duration to keep the acne manageable. When tried to go to a lesser dosage, the acne breakouts returned.;10;;40;2
3989;I took the fosamax with 8 oz. of water and walked around for an hour.The first couple of years I did not take calcium supplements. Then I did. Since I do not think the results were really an improvemrnt, Now I am taking a calcium supplement with vitamin D and magnesium and a fairly new drug called foseum which is suppose to be entirely natural like an herb, but more expensive than fosamax that must be taken twice a day.;2;;80;2
1165;You take one pill to dissolve on the tongue every 6 to 8 hours as needed for nausea and vomiting. This drug used to be used for chemotherapy patients, but now is more widely available for others. For gastroenteritis, it is very helpful for comfort and maintaining hydration.;10;;48;2
204;Once I applied it for my dermatitis (the doc. prescribed it to me because she said it was non-steroidal), there was redness and tinging on the side of the application, which I thought was a normal side affect that should go away on its own. I kept applying it diligently as prescribed. In c couple of days there was a rash on the area ( I called the doctor about it and she said to stop using it for a couple of days and then apply it , since that might have a been a normal side effect). I did what she told me to, so I reapplied the drug again in a couple of days, there was redness and irritation and then later on the following day I had a cold sore developing on the spot (the affected area where I was applying the cream was the upper lip and the noso-labial folds). Plus to everything else I had a bad a headache, which as I found later could have been the side effect of that medication. I went to another dermatologist and she said that she would have never prescribed that medication for the face especially if I have a tendency to develop cold sores because that medication serves as a immunosuppressant.;1;;214;2
190;Couldn't focus ,stay on task, due to this caused lack of motivation. Tried Ritalin, and others . They did not work. Went on 1 yr ago. Maintaining same daily dosage.;8;;30;2
611;Oral dose taken in the morning and evening. Tried the estrogen patch, but did not like the sticky 'bandaid' on my skin.It would get sticky on the edges and be a magnet for clothes fibers.;10;;35;2
2540;One pill was taken with a meal daily, at the same time every day, for seven days every other month. The terinbafine was used in conjunction with applying Nonyx nail gel twice a day. A thin coating of the nail gel was applied to the entire nail and underneath the nail wherever possible twice a day. The nails were filed down with an emery board on a weekly basis to scratch up the surface to better allow the nail gel to penetrate. The underneath of the nails were scraped clean as much as possible on a daily basis. By the end of the first month ingrown toenail pain was gone. By the end of the second month, all toenails were noticably less yellow. By the sixth month, toenails are more than half clear & white, with only the top halves needing to grow out and still showing some yellowness and thickness and curving growth. Blood tests were taken every other month to ensure no kidney damage occuring from the terbinafine.;10;;170;2
108;I took the celebrex once a day for a month and am now doing PT for the achilles tendonitis. The only reason for stopping the drug was out of concern for long term side effects (kidney eg).;9;;37;2
1085;having suffered with severe anxiety problems for several years and having tried several other anti depressents my gp prescribed effexor at a 75mg dose, this was then incresed to 150mg and finally 225mg which is ongoing, my anxiety is now much better and i am able to live normally;8;;49;2
426;I take an imitrex within an hour of onset of a migraine headache. However, I do not take more than one Imitrex per day. Also, I usually do not take it two days in a row, if I don't have to, as the drug makes me feel very tired and depressed the next day.;8;;54;2
3807;I still have the drive and can have a erection just not full, so a dosage of 20mg just gives me back what is needed.;10;;25;2
4141;I had been having menstrual migraines for some time and would always end up in the er when ibuprofen and acetaminophen didn't work (i had tried other migraine meds that didn't work either) So my Dr. prescribed percocet, I usually end up taking it once every 3-4 months.;8;;48;2
1934;I took 2 pills on the 1st day, then 1 pill each day for the following 3 days.;10;;18;2
2079;Besides taking this drug my treatment regime also included diet change limiting carbohydrates, increasing fiber, and portion control. I increased my activity level by using a treadmill daily. This combination resulted in not only regulating my blood sugar levels, but also a weight loss of 20 pounds.;10;;47;2
278;I would take 3 gms before bed. Wake up 2.50 to 4 hrs later for second dose. It was easy to wake up, many times I would wake up on my own. Sometimes I would try to wake up too early and would just sleep through my alarm and then wake up closer to the 4 hr mark. If I didn't have a busy job it would just be ideal to try to get closer to 8 or more hrs of sleep every night. That was not always practical for me. I started off at the 3 gms dose twice per night and never had to change. Sometimes, depending on the time of month I got less sleep with the dose - i would awake after only 2.5 hrs later and get around 5 hrs of sleep a night. Depending on where it was with my cycle, sometimes I couldn't wake up so I would lessen my second dose to 2.25 gms so I could wake up at 4 hrs after the dose.;9;;173;2
1197;Took for several months, told my doctor it was NOT making a difference so she doubled the dose to 40 mg. I couldn't stand the thought of putting more chemicals in my body if they weren't doing anything so I never filled the doubled prescription and focused on counseling, which made a difference.;2;;53;2
2043;I was instructed to apply to affected area in the morning on slightly damp skin. I was to reapply a couple more times a day (especially after hand washing). And to keep skin constantly moisturized.;10;;35;2
2156;Very easy...just take once a day with water. It worked for 24 hours. It was small and east to swallow as well.;10;;22;2
1809;take 60 mg oxycontine every 8 hrs and one Traumeel at same time taking oxycontin. Traumeel tablets are to be taken sublingually, under the tongue to slowly dissolve. After a one week period of taking the Traumeel with the pain killer, i noticed substantial results.;10;;45;2
901;Lisinopril 1 tablet 20 mg daily, Paxil initially was 15 mg increased to 30 mg. daily.;10;;16;2
2325;Once a day. I was drooling as I slept. When I could sleep. I was edgy all the time. I was in a brain fog. And nobody knew that I wasn't crazy. This damn drug was making me crazy. I told my stupid shrink that I needed to be calmer and he gave me speed. I told him I was getting irrationally upset and he doubled the dose. I have been seriously depressed and screwed up emotionally and physically for three years. I want to sue the drug company. All the other comments on this blog were written by drug reps.;1;;101;2
1217;I began by taking 5mg tablets one time a day for one week. The next week I increased to 10mg tablets on time/day. I took Prozac for one year. When I stopped taking it I reduced the dosage to 5mg tablets one time a day for about 2 weeks. I did not have any ill effects when I quit taking it.;9;;61;2
203;I take a pill in the morning when I get up, once a week, on the same day each week. I take it with an 8 ounce glass of water and do not lay down, eat, or drink anything for at least 30 minutes. I also take calcium/d vitamin supplements daily, eat plenty of dairy products, walk at least 3 times a week, and avoid alcohol and soft drinks. I was already following these dietary habits when my previous bone density tests were done. Because of that, I credit fosamax with the improvement that has taken place.;10;;97;2
1194;Took pill once a day and visited therapist once a month. After awile, I didn't go to the therapist anymore and I was extremely even with just the medication.;9;;29;2
294;The drug is generic and I took the drug at home without doctor's prescription. 2 Capsules days, each morning and evening before food.;8;;23;2
1069;Botox was administered to my forehead and outer eye area (crows feet) via small gauge needle. Totally painless. It took about 3 days for the drug to take effect but once it did, it kept the wrinkles at bay for approximately 6 months.;10;;43;2
2479;I inject myself twice a week in the stomach area, which is a feat because until this happened, I was scared to death of getting injections.;9;;26;2
2899;after the shunt replacement, the patient was fine. the operation for the replacement took place at noon, and at about five o,clock in the morning the next day, he died. his skin was mottled, and he had an emesis in his mouth. about half an hour before, the nurse caring for him reported he was fine and sleeping. about four hours after the operation he was fine, watching television and joking with visitors which included his father. a code for resusitation was called, and after about 30 minutes the code team ceased operations.;1;;93;2
3093;I have been taking this product consistently for about 10 months. I take one tablet, twice a day with meals - usually one at the beginning of the day, another at the end of the day.;8;;36;2
1840;I always take the pill at night with lots of water. I am told Yasmin increases the amount of potassium and extra water will flush out the excess. This could be a problem because there's been rumors (not confirmed, but rumors) Yaz might have to be either modified or off the market because of this, according to my doctor. It's expensive, I'm not going to lie. I pay almost 70 bucks per month because I have no insurance. Make sure you exercise on this pill, because I really think it makes you sluggish easily so you could gain more weight. I've never tried generic.;10;;104;2
2460;According to my doctor, I am one of the small percentage of women who become more symptomatic as time goes by after menopause. I had stopped hormone replacement therapy after the Women's Health Initiative Study as a result of the negative findings of the Study. Over a period of several years, I was increasingly bothered by the disturbed sleep resulting from hot flashes and the vaginal discomforts mentioned above, and so reluctantly decided to resume taking hormones. The doctor stated that Angeliq provided a low dose and that the progestin was closer to that which our body naturally produces. I took it daily for about a year. For the last six months, I have, with the doctor's approval, decreased use from every night to five nights during the week and none on the week-end. I have not suffered any negative results from the decrease.;9;;144;2
2652;Patient takes treatment one tablet bu mouth twice daily. Instructed to take with food. Warned to not take prescribes drugs containing aspirin, ibuprofent or naproxen without physicians cosent.;9;;28;2
3087;During my teens, I took minocycline several times a day for many years. I was also using various topical medications, and at some point, also took different antibiotics such as Bactrim. Nothing really worked. I was also trying suppliments, teas, meditation, changes to my diet and exercise routine in order to try to get rid of my acne. Eventually I wound up using Accutane which also did not work for me.;3;;71;2
391;Took medication daily along with BP med, monitored BP at home. Occasionally have puffy ankles but not as often.;9;;19;2
2630;IM injection once every 3 months. Prescribed at the age of 30 because of being a smoker and should not use the oral birth control. Zinged through menopause and didn't even know it. After 18 years, stopped injections and did not re-start menstrual flow at all. It's been over 1.5 years since last injection and no side effects or withdrawal symptoms.;10;;61;2
1047;The child had this condition for more than 2 years.Her simptoms were quite severe During this time other treatments were administered, but without success. As soon as we started using Elocon the skin improved and after 2-3 weeks it cleared. Eczema didn't go away completely until the child was about 4. As soon as simptoms would reappear Elocon was used, but no more than once or twice at a time. The child is now 5 years old and no eczema on sight, thank God.;10;;84;2
817;Not sure what this means. I was prescribed this drug for insomnia which could have been menopausal related. I took the drug nightly for approximately two years. About half way thru this time I tried to quit but the insomnia returned so I continued. The second time I successfully quite and have not had a problem since that time.;8;;59;2
3787;I had a severe URTI with bronchial coughing, headache, muscular and joint pains, and general feeling of fatigue. My doctor presecribed Keflex as an antibiotic, she regarded it as a most effective treatment for this severe URTI. I was to take one tablet (I forget the dosage) once a day for a week to ten days. As I was working I had no time to rest and had to rely on Panamax to held suppress the symptoms. Unfortunately within a day my breasts became sore and swollen, and at the end of the week I returned to my GP who tried to diagnose pregnancy when there was not the slightest possibility of this. I finished the course of Keflex, only to take on another antibiotic at the end of the course since the Keflex did such a poor job.;1;;139;2
1142;I was put on Aromasin after 6 months on Tamoxifen because I suffered debilitating muscle cramps on Tamoxifen as well as joint problems and extreme hot flushes. Aromasin has been kinder, and so far I have taken it daily for 4 years out of an initial 5. It may be prescribed beyond 5 years, I'm not sure. It has relatively slight side effects now but in the first 6 months I was conscious of its effects on my body - not intolerable by any means, just noticable.;8;;87;2
590;Blotted lips to dry and allow the ointment stay on lips. Wash hands well before and after application. Apply a thin layer to lips 6 x per day and especially right before bed.;10;;33;2
2082;I take Medformin one tablet in the morning after breakfast and one tablet after dinner.;10;;15;2
2734;i have been take amitriptyline for the last 22 years, without too serious side effects. i never miss a dose- if by some reason i dont have it - i will never be able to fall asleep at all. I started on 10mg but now i am taking 35mg, it helps.;9;;51;2
823;Take one pill every 12 hours, although on more mild days I could get away with only taking one a day.;9;;21;2
3524;Due to having depression, Prozac and the anxiety would interfere with sleeping patterns. I take Lunesta as needed to try to correct my sleeping habits. Since I was sleeping too long and having difficulty waking up, I usually only take half a tablet of Lunesta now.;9;;46;2
3796;I was experiencing a persistent cough that was not going away. In the mornings I also had nasal congestion. I finally went to the doctor and was diagnosed with a respiratory infection. The doctor prescribed me Tussionex and told me to take a spoonful once a day for 7 days. It started to work very quickly. Aside from a little drowsiness and dry mouth I did not experience any serious side effects.;8;;72;2
455;Each morning, I take out my AeroChamber that holds the QVAR. I shake the QVAR aerosol canister and place it back into the AeroChamber. I then empty my lungs of air and take a big puff of the QVAR. I hold it in my lungs for as long as possible before breathing out. I repeat this process at night before retiring. I expect to be using QVAR for the foreseeable future.;10;;71;2
20;I took the pill twice a day, morning and evening, after meals. I also kept up with my daily exercise regimen (walking and swimming).;3;;24;2
1669;tenormin 25 twice daily felodipine 10 mg once daily Losartan 50 mg and hydrochlorothiazide 12.5 mg once daily Regular exercise moderate salt restiction smoking cessation and alcohol moderation stress management techniques like yoga or meditation;9;;35;2
2504;took once a day for 2 weeks with good results of relief of back pain I also used exercise and ice when the pain was severe;8;;26;2
3669;had to stop the mediccine and go back to taking wellbutrin 300mg xl. the side effect of going off of the effexor included a lot of dizziness;3;;27;2
3251;"Received IV in hospital x5 days for a very severe abscessed tooth leading to bone infection; developed hives with first dose, so they gave me benadryl every 6 hours. After being discharged, I took the oral Cleocin for about 5-6 weeks, along with benadryl. I developed severe itching (mostly in the legs and back, some in the neck area) and severe bruising as a result of trying to relieve the itch. The itching, hives and bruising dissipated about 2-4 weeks after final dose.";2;;83;2
581;I have been taking Acyclovir daily for 1 year so far and will continue as long as my doctor allows me to.;10;;22;2
2853;My GP instructed me to take it twice a day, two puffs until it ran out. By the time the canister was empty I had recovered from my bronchitis.;10;;29;2
3865;Started 4 years ago with a 100 mgr dose and after 2 years of daily use changed to 88 mgr due to a positive effect of the drug. Besides taking levothyroxine, the patient is also practicing yoga exercises that stimulate thyroid gland.;10;;42;2
1610;Tazarotene cream was applied to the face at bedtime and washed off in the morning;8;;15;2
1892;I took the Doxycycline for 8 of the ten days prescribed, taking two pills per day.;9;;16;2
799;dosage taken at bedtime caused extreme tiredness. slept through the night, woke in the morning without unusual grogginess, but the treatment was somewhat addictive, I thought.;9;;26;2
1778;I took one dose a couple hours before bed each night. I also have regular therapy, yoga practice, daily exercise and healthy diet.;8;;23;2
3572;Apply the Differin cream at night after cleasing skin. The dryness decreased after about 3 weeks of daily use. The facial acne was cleared up about 70% and the back acne was cleared up about 50%.;9;;36;2
3925;I take the nexium first thing in the morning, 30 minutes before I eat breakfast;10;;15;2
3992;You must take this with alot of water first thing in the morning on the same day of the week. You need to sit or stand for an hour after taking the pill and wait that long until eating anything;9;;40;2
3272;When I try again to cut back on the dose, I think I'll go to a psychiatrist while doing it. Regular physicians who refill my prescription don't know me and don't know how to offer advice about doing this. My treatment details....I take it every day. Sometimes I've forgotten a day or have run out of a prescription and didn't get it refilled for a few days. I got a bit light headed. Definitely not something you can quit cold turkey.;9;;81;2
3853;Just take the pills every 8 hours to tame the pain because of the root canal procedure that was done partially, not totally because of the inflamatory process.;3;;28;2
1647;I have been able to stop taking to prilosec since I have lost weight. I only take it as needed now, maybe a couple times a week. I am currently still taking the estratest for hot flashes and it is working well.;10;;42;2
2636;I was given the drug intravenously while in the hospital and a perscription when I went home. I was swollen from my breasts to my toes and attributed this to the surgery.I had told my doctor that I couldn't tolerate a high does of ibuprofen so she prescribed the generic toradol as pain relief. When the swelling showed no signs of abating, I looked up the drug's side effects and saw that swelling of the torso, thighs and legs was listed. I was trying to reduce the swelling so I stopped taking it and switched to 1 ibuprofen 4 times a day. That relieved the pain and the swelling immediately started to go down. When I told my doctor she said swelling of the torso was not a normal effect of the surgery. I conclude that the drug was at fault.;3;;141;2
776;I discotinued the naproxen after 2 weeks and started taking 3 ibuprofen every 5 hours with no disturbance to sleep and better pain management.;3;;24;2
2837;Take daily, even if you think you don't need it. After using for several years, I experimented by going off of it, frequency of sinus infections increased to what it had been.;10;;32;2
1051;A lower dose Femring was prescribed, 0.05mg/day, which does a good job of returning my horomones levels to close to normal.;1;;21;2
3871;Initial dosage 15 years ago was 150 micrograms/day. Increased steadily for first 5 years to 300 micrograms/day. Has remained at 300 micrograms per day for last 10 years.;1;;28;2
2067;Treatment started as a very low dose at 500mg/day at the evening meal. Dose was increased by 500mg on the second week and stayed the same for 3 weeks. On week 5 dose was increased by 500mg for another 2 weeks. Another 500mg increase up to 2000mg/day until beginning of the pregnancy.;10;;52;2
2987;I'm not sure what this means other than I was started on 40mg once per day and then increased to 80mg where I have remained for 5 years.;10;;28;2
1309;This drug is to be taken daily for an extended period of time. The dosage is one tablet per day. The tablets are on the large side, but the benefits are worth it.;10;;33;2
2775;One 300MG pill of Clindamycin, along with two Advils followed by gargling the Benzydamine, four times a day. To be taken with food.;3;;23;2
1036;Diagnosed with inattentive type adhd as an adult. felt a huge relief. Started strattera for 2mos. with no improvement. then a straterra ritatlin combo.t felt the ritalin and real hope for the first timho, switched to vyvanse and titrated up to 70mg with symptom control for about 7-8 hrs, now taking a adderall booster of 30mg.;8;;56;2
3929;Take the drug as prescribed. It is a pill and you just take the pill at the same time every day. i have not made changes in my diet. Although I gave up spicy foods a while ago and continue not to eat spicy foods.;10;;45;2
888;I STARTED WITH 1 20MG OF PAXIL IN THE MORNING AND 1/2 AT NIGHT BEFORE BEDTIME AND WITH XANAX THREE TIMES A DAY FOR 6 MONTHS. AFTER THAT I REMAINED WITH 1 TABLET PAXIL IN THE MORNING WITH 1 XANAX AND 1 XANAX AT BEDTIME.;10;;45;2
3741;I am, under the direction of my doctor, reducing dosage in 25 mg increments and taking several vitamin/mineral combinations, including copper, zinc, biotin, and selenium. But there is no assurance that my hair loss will ever reverse itself -- in fact, it may continue.;2;;44;2
1148;100-150 mg a day, 100mg taken in the am, 50mg in pm (if needed) to help with daytime sleepiness, caused by narcolepsy. I usually do not take the afternoon dose unless I feel really tired and nervous about driving.;10;;39;2
2579;take as needed for anxiety when going to bed/sleep. I have a hard time falling asleep and staying asleep and this medication seemed to take the edge off of my anxiety so that I could fall asleep and then stay asleep. Or at least get back to sleep and not feel startled.;8;;52;2
513;BP meds are taken on a daily basis, and I try to take the meds at the same time each day. I do not take these meds on a with or w/o food timetable.;8;;34;2
897;Treatment was easy to administer, being only once a day, and could be altered easily (am or pm). There were no cardiovascular side effects, no dizziness, blurred vision, or nausea associated with treatment with 10 mg. paroxetine. The mild side effects such as reduced craving for carbohydrates and feeling full earlier during a meal were not considered problematic. The patient's clinical signs of depression, which were insomnia, and reduced enjoyment of former hobbies were reversed within a short period of time (2-3 weeks).;10;;83;2
3935;I took the drug for my severe gerd gastro esophageal reflux disease. I used to take anti acid but was not effective and this drug was more effective. The doctor prescribed first losec but nexium appears to be less costy and with the same benifit. Nexium worked the whole dayand i had less acidity feeling at night. But my condition went worse and i did funduplication surgery and now i dont need it;8;;73;2
2543;I had elevated occular pressure that needed to be reduced and my doctor put me on xalatan which caused my eyelashes to begin to thicken and become dark in a couple of months so I had him put me on something else so we went to cosopt. After a time I felt like this was causing increased hair loss so I looked up drug side effects and cosopt was listed as causing hair loss so I had him change it again then I started alphagan p and azopt. My eyes after nearly two months time turned red and never cleared up so the doctor dropped the alphagan p and replaced it with timilol 0.25 percent. The redness quickly went away. Now with azopt in each eye once in the morning and once at bedtime and timilol 0.25 in both in the mornings only my occular pressures have been reduced one to two points lower in each eye than what the cosopt did when taken in the morning and at bedtime. These changes have not stopped the hair loss from occuring even though timilol 0.25 percent has half the timilol in it as the cosopt and is used only once a day in each eye vs cosopts twice a day in each eye. Azopt is reported to cause hair loss and is very similar to the second ingredient in cosopt.;9;;229;2
2536;1 tablet daily for 15 weeks. I would have stayed on longer if I didn't experience the vertigo. I just wanted to ensure that the fungus would not come back. But it was 3 months before vertigo became an issue.;8;;40;2
309;Thin layer twice a day to be used as needed.I also made a deliberate effort to use the Protopic as directed appying it twice a day as directed.;1;;28;2
3292;Initial dosage was 50 mg gradually over two year my span dosage increased to 200 mg. I still am taking Zoloft. I am somewhat fraid my symptoms will resurface. I am also concerned about any withdrawals or headachs.;8;;38;2
3004;The treatment included the tablet twice daily as well as plenty of fluids. Use of the drug was supplemented by cranberry juice intake -- about 2 glasses per day.;9;;29;2
2759;I took it daily with with 7-day break each month, during which a period was induced.;8;;16;2
3174;I was diagnosed with relapsing Remitting MS in December 09, Betaseron did not work for me, and i had a severe reaction to it with injections site infections After a hospital stay, being treated with IV Solumedrol, for 5 days, and many blood tests etc, my blood work came up with a very elevated ACE level, the doctors now suspect Sarcoidosis, the Neuro put me on 60 MG prednisone daily for 90 days, and in the meantime see the Rheumatoid doc to rule out this condition, the prednisone unfortunately that i am on, makes it very difficult to diagnose, and he wants me to start a taper, to see what happens, and then they can start doing more tests, as Prednisone masks the inflammation that they are looking for They also did a bone density test while there, and have discovered i have severe osteoporosis, so really not sure if they are going to get me off this drug pretty fast The drug is dangerous to be on and can cause other problems, but my Neuro obviously feels the need to have me on it sure i am scared to be on too long, but i think right now the benefits out weigh the risks;10;;205;2
106;I have been taking Celebrex now for over five months. I am very pleased with the drug it has helped to relieve my stiffness and pain with no bad side effects. I was concerned about taking this drug on a daily basis or extended term but my experience with no side effects has lowered my concern. I will continue to take it as I do see a difference when I don't, my knee is more stiff and difficult to walk at times. I have tried naproxen but for me celebrex works better.;8;;92;2
2146;I took a half of a 10 mg Zyrtec tablet 2X a day for about 2 months. I do not have health insurance and could not get a refill.;8;;29;2
515;"I was experiencing atrial defribulation due to excessive stress in life events, ie: birth of my 1st son , the passing of several family members, and a new career path-all at once-Tenormin was prescribed by my physician and it was like throwing a ""wet blanket"" over my crazy heartbeats.I've been taking it for 20 years and swear by it--only word of caution is do not stop taking it abruptly as, in my case, symptons resume quickly";9;;76;2
3868;I began replacement with 250mcg each day. I rather quickly had difficulty with rapid heart rate, dry hair and skin, emotionalness that wasn't true to me. It took several months of monitoring blood levels of thyroid hormone, monitoring syptoms and adjusting doses to find a right dose for me. I've been stable on my current dose for 3 years.;10;;59;2
1828;1 pill everyday at the same time. Even if in the first months you see that your acne is getting worse, dont stop taking it till the forth month.you will se the difference.;9;;33;2
3574;I apply Differin gel once per day to treat facial acne. I have noticed a considerable reduction in acne breakouts.;8;;20;2
2248;I basically take at least 5 200 mg tablets. I have not found the ointment to be effective at all, only the tablets.;10;;23;2
3214;I took this medication for 7 days for lower back pain, 2 times a day.;10;;15;2
2970;I started with 1000mg and stayed at that level for about 2 years. Then, after I moved and changed doctors, my dose was reduced to 500mg/night. My liver stats were being monitored because of another medication I was taking (mercaptopurine), so I'm relatively sure I haven't had any adverse liver effects with this drug.;8;;54;2
2382;take tablet once daily in am on an empty stomach avoiding calcium for two hours. have thyroid function tests at least once a year.;10;;24;2
3026;I was diagnosed with PTSD after several negative incidents happened in my life. There was a point when I felt like I was going to crawl out of my skin. The doctor started me on Seroquel... a very high dose at first, 300mg. Later when I found out about some of it's very negative side effects such as TD, I started taking only 100mg a night. And soon I will try to lower that dosage.;9;;75;2
2013;Upon waking and not being able to return to sleep, one 10 mg dose of Sonata will return the patient to sleep. If used too frequently, I understand that the product will be ineffective.;10;;34;2
2713;take prometrium at bedtime every day to help also with sleeplessness along with menopausal symptoms. and also with the testosterone gel and estridol to help balance out my hormone levels as part of my bio-identical hormone therapy;10;;37;2
2767;Had to apply the cream to dry, washed skin every day. It was supposed to show improvement withing a week or two, but it never helped very much at all.;3;;30;2
1212;I take 20 mg every morning with my vitamins. For 2 years I took 40 mg every other day, however I haven't felt the need to do this anymore.;10;;29;2
2121;large pea size applied to entire face nightly, but having to wait til skin is ultra dry isn't always convenient.;9;;20;2
2937;the doctor described a dose of 8 every day for a week, 6 for a week , 4 for a week , 2 for a week I was suppose to take them because I suffered from tendonitis , it turned to be a wrong diagnostic as the problem came from my back;1;;52;2
3580;I was prescribed differin gel for acne treatment. I applied it once a day at bedtime.;8;;16;2
2795;I was taking the Bupropion as an aide to break my smoking habit. I was also using prescription nicotene patches in decreasing amounts. The treatment WAS effective in TEMPORARILY breaking the smoking habit and possibly could have had longer lasting effects, however, my skin had a reaction to the patches (I started developing large, red, hot circles everywhere they touched my skin) and I found that I could not effectively lead my day-to-day life while under the influence of the Bupropion. Once I stopped using both products, I slowly returned to smoking.;3;;92;2
3736;I was on 25 mg for a week or perhaps two, then raised the dose to 50 mg. I have been on this dose for many years now, along with the rest of the meds I take to manage symptoms.;10;;40;2
3528;The drug is taken on an as needed basis. It has been used as much as three nights in succession without any noticeable ill effects.;9;;25;2
1073;Currently being used on a as needed basis for chronic pain. Also, used for sudden onset of severe pain from post surgical complications.;10;;23;2
4002;i stopped taking the medication and i am improving.i have been off medication about 5 weeks now.aspirin only 325 mg 2-3 tabs a day has helped me along with mild frequent exercise;1;;32;2
3915;"1 dose per day completely eliminated acid reflux. From Nexium Take this medication by mouth usually once daily at least 1 hour before a meal, or as directed by your doctor. Do not crush or chew the capsule(s). Swallow the capsule(s) whole. If you have difficulty swallowing this medication whole, the capsule may be opened and the contents sprinkled onto soft food (cold applesauce or yogurt), or emptied into a small amount of water, orange juice, or apple juice and taken as directed. Rinse the container with an additional small amount of liquid and drink the contents to make sure the entire dose is taken. Do not chew the food/medication mixture or prepare a supply in advance; this may destroy the drug and/or increase side effects. If needed, antacids may be taken along with this medication. The dosage and length of treatment is based on your medical condition and response to therapy. Use this medication regularly in order to get the most benefit from it. Remember to use it at the same time each day. Continue to take this medication for the prescribed length of treatment even if you are feeling better. Inform your doctor if your condition persists or worsens.";10;;201;2
2160;was more effective than any other brand of allergy medicine. OTC now available is not as effective. Took daily in the evening to combat allerigies for 24 hours;9;;28;2
1727;I use one puff first thing in the morning when I take my other medications, and one puff at bedtime. After using, you are instructed to rinse your mouth well.;9;;30;2
1035;Compared to other ADD meds I tried, Vyvanse seemed to be the only one that didn't interact with the Prozac. Also, I think finding the right dose had a lot to do with that. Because I could easily split the pills I was able to take a larger dose in the morning and a lesser mid-morning and not have a big drop at the end of the day.;9;;68;2
3873;3- 20mg tablets a day. Taking the prozac helped me get myself back together and get on with my life. The medication I have taken for little more than ten years. My family is strong and we are together making good. Very slow but all going in the right direction. My choice of going for help was needed. The family is working on their own challenges.;10;;66;2
2339;Taken on a daily basis at the same time everyday. Taking it everyday at the same time increases the potential for the medication to work so that the body gets a consistent dose to work with. Otherwise the body gets confused.;8;;41;2
19;"My father is in a wheelchair. For those of you with handicapped family and friends, you know how difficult urinary tract infections can be. Ciprofloxin was a major break through for UTI's. Unfortunately, paralyzed men and women have trouble holding their bowel movements due to the ""dumping"" effect of cipro releasing directly into the gut. Although not widely promoted just know that Proquin XR has truly changed my father's life. Instead of being hospitalized once a year due to a UTI, he can now take Proquin XR and continue on with his normal daily life/work etc. Proquin XR basically allows the body to metabolize more of the medication and this in turn makes the medication more efficacious. In layman's terms, it works faster and more effectively. If you have digestive issues due to cipro or any antibiotic, you seriously need to try this medication. It has not only helped my father but has made my family's life much easier.";10;;159;2
1548;Once weekly injections with methotrexate. Also took prescription-strength folic acid to minimize any side effects.;8;;15;2
